#zeta	zeta^2*f(zeta	r=259)
0.00068599	1.1451e-13
0.00073918	2.1869e-13
0.00080461	3.8363e-13
0.00087775	6.2970e-13
0.00096800	1.0358e-12
0.0010792	1.7778e-12
0.0012032	2.9725e-12
0.0013414	4.8629e-12
0.0014955	7.9555e-12
0.0016855	1.3071e-11
0.0019205	2.1966e-11
0.0021882	3.5985e-11
0.0024932	5.7058e-11
0.0028718	9.1933e-11
0.0033441	1.4843e-10
0.0039366	2.3927e-10
0.0046848	3.9372e-10
0.0055751	6.4261e-10
0.0066347	1.0262e-9
0.0078956	1.6299e-9
0.0093961	2.5888e-9
0.011182	4.1342e-9
0.013307	6.7477e-9
0.015665	1.0924e-8
0.018241	1.7528e-8
0.021240	2.8654e-8
0.024466	4.6312e-8
0.028181	7.5633e-8
0.032460	1.2384e-7
0.036985	1.9635e-7
0.042141	3.0908e-7
0.048540	5.0137e-7
0.056522	8.3508e-7
0.065817	0.0000013780
0.076640	0.0000022597
0.089243	0.0000036598
0.10392	0.0000059643
0.12101	0.0000095401
0.14245	0.000015487
0.16769	0.000025023
0.19740	0.000040148
0.23491	0.000065886
0.27956	0.00010579
0.33269	0.00016941
0.40025	0.00027341
0.48152	0.00043794
0.57930	0.00068221
0.71226	0.0010939
0.89499	0.0017805
1.1369	0.0028289
1.4442	0.0042437
1.8345	0.0059868
2.3304	0.0078179
2.9603	0.0093569
3.7604	0.010023
4.7768	0.0090186
6.0023	0.0064836
7.1430	0.0041882
8.0507	0.0026341
8.8784	0.0015901
9.4257	0.0010282
10.271	0.00058272
10.681	0.00037031
11.303	0.00021946
12.012	0.00012726
12.574	0.000072660
13.133	0.000041059
13.717	0.000023424
14.095	0.000013147
14.642	0.0000074462
15.127	0.0000035170
15.460	0.0000020508
16.147	0.0000010511
16.324	6.3904e-7
16.865	3.6924e-7
17.236	2.1727e-7
17.846	1.2274e-7
18.199	6.7335e-8
18.599	4.0128e-8
19.008	2.4176e-8
19.426	1.4097e-8
19.853	7.7416e-9
19.961	4.3454e-9
20.400	2.5338e-9
20.871	1.3482e-9
21.423	6.2954e-10
21.776	3.0265e-10
22.376	1.5569e-10
22.868	6.9210e-11
23.244	3.7149e-11
23.884	2.0725e-11
23.989	1.1204e-11
24.623	6.0600e-12
25.037	2.8180e-12
25.718	1.3888e-12
26.150	6.5672e-13
26.725	3.0739e-13
27.511	1.4705e-13
