#source:	https://arxiv.org/pdf/1609.01289.pdf
#zeta	zeta^2*f(zeta	r=426)
0.00034335	1.9701e-13
0.00036016	3.4262e-13
0.00038658	6.2975e-13
0.00041390	1.1851e-12
0.00044178	2.0431e-12
0.00047153	3.4463e-12
0.00050329	5.7710e-12
0.00053486	9.3532e-12
0.00056841	1.5236e-11
0.00062318	2.6804e-11
0.00066035	4.4886e-11
0.00072032	7.5707e-11
0.00078572	1.2700e-10
0.00085707	2.0959e-10
0.00094510	3.5081e-10
0.0010536	6.0206e-10
0.0011745	1.0243e-9
0.0013093	1.6756e-9
0.0014595	2.7055e-9
0.0016448	4.4290e-9
0.0018738	7.3082e-9
0.0021347	1.1885e-8
0.0024586	1.9480e-8
0.0028625	3.2342e-8
0.0033327	5.2703e-8
0.0038802	8.3511e-8
0.0045669	1.3529e-7
0.0054339	2.2080e-7
0.0065362	3.6306e-7
0.0078620	5.9610e-7
0.0093546	9.4156e-7
0.011131	0.0000014872
0.013244	0.0000023748
0.015758	0.0000037922
0.018750	0.0000061218
0.022309	0.0000097488
0.026835	0.000015647
0.032987	0.000025306
0.041440	0.000041072
0.052629	0.000065120
0.066838	0.000099433
0.084884	0.00014855
0.10780	0.00021459
0.13691	0.00031059
0.17387	0.00043986
0.22082	0.00061313
0.28044	0.00083956
0.35615	0.0011383
0.45231	0.0015010
0.57443	0.0019253
0.72952	0.0024114
0.92649	0.0029145
1.1766	0.0032996
1.4943	0.0035340
1.8978	0.0034829
2.4102	0.0031336
3.0609	0.0024835
3.8873	0.0017408
4.8835	0.0010889
6.0031	0.00067623
7.4600	0.00042905
9.4742	0.00030374
12.032	0.00025955
15.281	0.00023913
19.406	0.00021686
24.646	0.00017741
30.627	0.00011945
36.048	0.000071806
40.185	0.000044686
43.834	0.000027660
46.449	0.000016723
50.327	0.0000095417
53.418	0.0000054102
56.768	0.0000031371
59.419	0.0000018837
62.058	0.0000010618
64.114	6.2521e-7
66.094	3.5786e-7
69.180	2.0393e-7
72.252	1.0079e-7
75.626	4.6729e-8
77.119	2.5301e-8
81.719	1.1734e-8
83.213	7.0363e-9
83.575	4.1224e-9
85.969	2.2887e-9
86.438	1.3273e-9
89.301	7.4903e-10
90.277	3.8323e-10
93.979	2.1462e-10
94.594	9.9877e-11
98.154	4.4840e-11
